lot_id,jour,heure,temperature_C,humidite_sol_pct,luminosite_lux,humidite_air_pct,chances_pousse_pct
6,5,7,34.98,74.91,2.7,74.7,33.03
6,5,8,35.87,74.72,433.5,77.76,33.03
6,5,9,34.71,73.93,645.1,74.74,33.03
6,5,10,34.16,75.89,719.3,74.25,33.03
6,5,11,32.99,74.3,1052.5,71.9,33.03
6,5,12,33.44,72.05,1134.0,67.66,33.03
6,5,13,32.96,72.93,1398.8,69.35,33.03
6,5,14,31.89,75.37,1403.2,68.37,33.03
6,5,15,32.54,75.18,1251.1,69.54,33.03
6,5,16,33.4,71.96,1151.9,67.6,33.03
6,5,17,33.43,72.27,1008.4,65.82,33.03
6,5,18,33.49,74.75,598.5,67.46,33.03
6,5,19,34.34,74.21,431.4,70.81,33.03
6,5,20,34.69,74.57,0.0,69.29,33.03
6,5,21,35.4,73.35,0.0,73.51,33.03
6,5,22,36.04,73.1,0.1,73.22,33.03
6,5,23,36.1,73.65,0.0,74.1,33.03
6,6,0,36.5,84.66,0.0,83.77,23.52
6,6,1,36.55,83.29,0.0,83.07,23.52
6,6,2,36.02,85.37,2.7,84.62,23.52
6,6,3,36.55,84.88,1.9,85.63,23.52
6,6,4,36.48,83.14,0.0,88.2,23.52
6,6,5,34.84,84.35,0.0,87.01,23.52
6,6,6,34.05,85.39,0.0,86.34,23.52
6,6,7,33.78,85.98,0.0,87.4,23.52
6,6,8,33.28,85.37,477.5,82.07,23.52
6,6,9,33.57,84.74,606.4,80.89,23.52
6,6,10,31.45,85.98,842.0,78.48,23.52
6,6,11,31.44,87.16,1086.1,78.57,23.52
6,6,12,30.89,88.28,1153.5,77.86,23.52
6,6,13,30.2,87.33,1388.9,77.19,23.52
6,6,14,32.23,84.46,1536.2,75.54,23.52
6,6,15,30.82,89.31,1307.7,73.56,23.52
6,6,16,31.33,85.1,1158.2,75.25,23.52
6,6,17,32.7,86.19,816.7,75.81,23.52
6,6,18,31.73,84.98,582.6,79.28,23.52
6,6,19,32.4,86.39,408.0,75.18,23.52
6,6,20,33.5,85.96,1.1,74.02,23.52
6,6,21,33.44,86.79,0.0,79.46,23.52
6,6,22,34.05,86.45,1.9,81.55,23.52
6,6,23,35.72,87.7,0.0,80.56,23.52
6,7,0,34.38,84.27,0.0,75.43,29.53
6,7,1,34.99,86.06,1.9,77.98,29.53
6,7,2,35.02,85.4,1.0,79.9,29.53
6,7,3,35.09,84.99,0.0,76.32,29.53
6,7,4,35.11,86.56,1.2,78.47,29.53
6,7,5,35.07,84.97,1.9,78.43,29.53
6,7,6,33.54,86.59,0.8,78.52,29.53
6,7,7,33.27,85.64,4.8,78.97,29.53
6,7,8,32.93,85.87,431.6,76.94,29.53
6,7,9,31.92,85.24,553.1,70.2,29.53
6,7,10,31.39,84.97,909.5,73.69,29.53
6,7,11,30.17,85.62,969.4,73.07,29.53
6,7,12,30.5,87.13,1200.1,71.21,29.53
6,7,13,29.42,86.75,1426.2,70.87,29.53
6,7,14,30.01,86.32,1526.0,68.9,29.53
6,7,15,30.17,84.07,1257.5,68.98,29.53
6,7,16,30.91,85.31,1115.4,68.05,29.53
6,7,17,30.49,86.14,786.8,70.75,29.53
6,7,18,30.96,86.78,557.1,70.33,29.53
6,7,19,32.24,86.27,360.5,70.5,29.53
6,7,20,31.97,85.32,2.1,72.35,29.53
6,7,21,33.23,84.24,1.3,72.39,29.53
6,7,22,32.68,86.87,0.0,75.46,29.53
6,7,23,33.82,80.93,0.6,75.39,29.53
6,8,0,33.35,85.08,0.0,74.29,40.39
6,8,1,33.19,82.12,0.0,75.21,40.39
6,8,2,33.7,82.69,4.3,79.33,40.39
6,8,3,33.26,79.83,0.0,77.65,40.39
6,8,4,32.95,81.68,3.2,76.87,40.39
6,8,5,33.31,81.5,0.0,76.58,40.39
6,8,6,32.11,84.63,0.0,77.03,40.39
6,8,7,31.65,83.52,0.0,77.09,40.39
6,8,8,30.7,84.63,358.2,72.76,40.39
6,8,9,30.85,82.6,437.7,74.05,40.39
6,8,10,30.4,84.82,769.8,72.47,40.39
6,8,11,29.39,85.13,986.1,70.26,40.39
6,8,12,28.54,80.72,1273.7,72.16,40.39
6,8,13,28.61,81.57,1402.7,69.6,40.39
6,8,14,28.54,85.0,1354.7,67.49,40.39
6,8,15,28.86,83.49,1322.4,65.51,40.39
6,8,16,30.13,82.54,1140.0,68.18,40.39
6,8,17,29.05,82.98,844.9,68.05,40.39
6,8,18,29.76,83.3,572.9,66.68,40.39
6,8,19,29.83,81.83,248.5,68.26,40.39
6,8,20,30.9,83.12,0.1,71.64,40.39
6,8,21,33.13,84.6,0.0,70.22,40.39
6,8,22,32.88,80.37,0.0,71.9,40.39
6,8,23,33.27,83.82,0.0,72.93,40.39
7,1,0,22.39,60.97,0.0,79.87,65.96
7,1,1,22.65,62.79,0.0,79.41,65.96
7,1,2,23.65,63.71,0.0,80.36,65.96
7,1,3,22.67,62.24,1.3,83.78,65.96
7,1,4,22.56,61.07,0.5,81.32,65.96
7,1,5,21.94,64.79,1.7,82.62,65.96
7,1,6,20.78,63.12,2.1,81.32,65.96
7,1,7,21.18,64.74,3.3,81.55,65.96
7,1,8,19.82,64.92,192.6,79.3,65.96
7,1,9,18.32,63.16,244.6,78.64,65.96
7,1,10,18.18,59.51,460.0,79.24,65.96
7,1,11,16.61,63.62,530.4,78.11,65.96
7,1,12,16.73,60.7,632.5,74.75,65.96
7,1,13,15.9,61.71,693.2,75.58,65.96
7,1,14,15.36,60.8,581.5,73.88,65.96
7,1,15,15.98,64.68,521.6,74.18,65.96
7,1,16,16.4,60.72,366.0,74.15,65.96
7,1,17,16.82,63.56,240.2,71.18,65.96
7,1,18,17.57,63.26,130.2,72.87,65.96
7,1,19,18.07,64.48,0.0,76.2,65.96
7,1,20,20.29,62.68,0.0,71.93,65.96
7,1,21,19.77,60.74,2.8,76.44,65.96
7,1,22,21.61,59.47,0.0,78.89,65.96
7,1,23,22.35,62.58,1.1,81.3,65.96
7,2,0,20.52,61.98,0.0,84.81,50.41
7,2,1,21.39,64.99,0.0,89.54,50.41
7,2,2,21.01,63.1,0.0,88.21,50.41
7,2,3,20.75,61.07,2.7,92.69,50.41
7,2,4,20.7,64.16,0.0,90.43,50.41
7,2,5,20.29,62.74,0.0,90.78,50.41
7,2,6,19.87,62.51,0.1,90.99,50.41
7,2,7,18.89,62.22,0.0,89.74,50.41
7,2,8,16.78,62.0,99.4,85.9,50.41
7,2,9,15.68,63.89,286.2,85.32,50.41
7,2,10,15.93,63.8,427.2,85.64,50.41
7,2,11,15.01,63.67,515.3,84.67,50.41
7,2,12,14.17,59.9,643.0,86.5,50.41
7,2,13,13.48,63.76,610.5,82.58,50.41
7,2,14,14.54,61.54,593.4,78.89,50.41
7,2,15,13.58,59.46,510.1,82.34,50.41
7,2,16,14.18,62.75,361.8,82.03,50.41
7,2,17,14.96,59.34,280.4,80.5,50.41
7,2,18,15.05,61.66,90.4,79.71,50.41
7,2,19,16.67,62.66,0.6,82.39,50.41
7,2,20,17.23,62.24,0.0,80.98,50.41
7,2,21,18.17,63.65,3.2,85.6,50.41
7,2,22,20.24,62.45,3.5,89.0,50.41
7,2,23,19.39,62.65,0.2,86.58,50.41
7,3,0,20.79,60.57,0.0,82.18,52.01
7,3,1,22.02,61.11,1.8,78.98,52.01
7,3,2,21.82,61.73,2.1,82.21,52.01
7,3,3,22.2,61.75,0.8,82.26,52.01
7,3,4,21.18,61.7,0.0,82.25,52.01
7,3,5,20.86,65.44,0.0,79.85,52.01
7,3,6,20.25,62.41,3.3,80.57,52.01
7,3,7,18.61,62.86,0.0,80.01,52.01
7,3,8,18.29,61.53,200.3,78.6,52.01
7,3,9,17.3,61.61,290.6,78.57,52.01
7,3,10,16.74,62.9,423.5,77.81,52.01
7,3,11,14.95,61.71,545.6,76.93,52.01
7,3,12,14.79,60.64,595.5,75.43,52.01
7,3,13,15.27,61.02,666.4,73.78,52.01
7,3,14,14.57,61.31,617.7,73.29,52.01
7,3,15,15.89,60.35,512.9,71.5,52.01
7,3,16,14.7,61.62,376.6,76.5,52.01
7,3,17,15.65,59.94,259.1,69.19,52.01
7,3,18,16.48,61.66,176.5,74.26,52.01
7,3,19,17.18,61.41,0.0,71.9,52.01
7,3,20,18.57,59.72,0.0,73.13,52.01
7,3,21,19.67,64.33,0.0,73.05,52.01
7,3,22,20.25,61.66,0.4,76.46,52.01
7,3,23,21.0,62.18,2.1,75.49,52.01
7,4,0,20.46,63.65,0.0,74.68,36.96
7,4,1,21.17,62.42,0.0,77.48,36.96
7,4,2,21.21,61.26,2.0,82.45,36.96
7,4,3,20.1,63.33,0.2,81.38,36.96
7,4,4,20.93,61.58,1.5,78.88,36.96
7,4,5,19.58,62.71,0.0,80.26,36.96
7,4,6,19.2,57.99,0.0,79.3,36.96
7,4,7,18.07,57.67,2.6,78.26,36.96
7,4,8,17.51,60.78,195.2,79.72,36.96
7,4,9,15.94,63.99,298.5,74.46,36.96
7,4,10,16.5,62.08,432.6,74.06,36.96
7,4,11,14.21,61.74,580.7,72.71,36.96
7,4,12,14.0,63.67,604.2,72.73,36.96
7,4,13,14.07,61.19,647.3,71.92,36.96
7,4,14,13.3,62.71,576.4,69.13,36.96
7,4,15,12.87,60.73,470.3,69.04,36.96
7,4,16,14.31,58.9,309.2,68.34,36.96
7,4,17,14.84,61.92,226.0,71.39,36.96
7,4,18,15.07,62.18,139.6,68.84,36.96
7,4,19,16.01,62.59,0.7,72.38,36.96
7,4,20,17.47,59.07,4.2,72.53,36.96
7,4,21,18.53,60.92,2.2,71.53,36.96
7,4,22,19.49,58.37,1.4,72.85,36.96
7,4,23,20.11,63.52,1.6,77.6,36.96
7,5,0,21.36,58.25,2.6,83.84,57.49
7,5,1,22.52,60.77,1.4,85.55,57.49
7,5,2,22.51,59.16,1.7,86.76,57.49
7,5,3,22.35,61.25,0.0,85.15,57.49
7,5,4,21.73,58.16,0.0,88.45,57.49
7,5,5,21.1,59.91,0.0,86.03,57.49
7,5,6,19.96,59.3,0.0,86.74,57.49
7,5,7,19.92,57.83,2.2,85.45,57.49
7,5,8,18.92,59.61,161.8,84.42,57.49
7,5,9,18.08,57.01,268.6,82.51,57.49
7,5,10,17.06,61.42,386.4,80.85,57.49
7,5,11,15.89,58.42,519.2,81.46,57.49
7,5,12,15.01,60.27,559.5,78.25,57.49
7,5,13,15.0,62.14,628.6,74.76,57.49
7,5,14,14.03,59.68,613.4,77.83,57.49
7,5,15,15.25,61.37,479.1,78.11,57.49
7,5,16,14.72,58.27,314.5,76.18,57.49
7,5,17,16.12,59.8,252.4,75.37,57.49
7,5,18,16.83,57.38,194.6,76.81,57.49
7,5,19,17.6,62.01,0.0,76.37,57.49
7,5,20,18.27,59.53,0.9,80.2,57.49
7,5,21,21.09,56.25,1.2,79.47,57.49
7,5,22,20.42,58.7,0.0,84.12,57.49
7,5,23,21.92,59.66,2.7,80.62,57.49
7,6,0,19.07,85.9,0.0,78.48,19.46
7,6,1,19.52,86.77,0.0,78.78,19.46
7,6,2,18.93,85.08,1.1,79.24,19.46
7,6,3,18.97,85.68,0.0,81.33,19.46
7,6,4,18.91,87.35,0.0,78.99,19.46
7,6,5,18.03,86.99,0.0,80.57,19.46
7,6,6,17.44,82.71,0.0,77.34,19.46
7,6,7,16.73,83.89,1.9,78.17,19.46
7,6,8,15.65,86.66,209.0,77.25,19.46
7,6,9,14.37,83.01,263.9,75.14,19.46
7,6,10,13.89,85.16,432.9,73.86,19.46
7,6,11,13.03,87.45,541.2,73.39,19.46
7,6,12,12.15,84.72,586.6,71.46,19.46
7,6,13,12.45,85.34,594.3,73.89,19.46
7,6,14,12.1,83.56,579.7,70.61,19.46
7,6,15,12.93,84.01,527.5,72.05,19.46
7,6,16,12.14,85.26,339.1,69.47,19.46
7,6,17,13.04,86.66,285.2,68.82,19.46
7,6,18,12.86,85.64,160.5,70.82,19.46
7,6,19,14.59,85.86,3.0,71.81,19.46
7,6,20,15.55,84.92,0.0,74.73,19.46
7,6,21,16.62,85.64,0.0,75.13,19.46
7,6,22,18.61,86.35,0.2,74.83,19.46
7,6,23,17.22,86.79,0.3,76.71,19.46
7,7,0,22.43,91.61,0.0,77.26,25.39
7,7,1,21.5,95.93,1.4,80.07,25.39
7,7,2,22.81,91.45,0.0,81.33,25.39
7,7,3,22.07,89.73,0.0,80.35,25.39
7,7,4,22.28,94.62,1.3,81.13,25.39
7,7,5,22.21,91.25,1.0,81.51,25.39
7,7,6,20.21,91.27,0.0,79.08,25.39
7,7,7,20.29,92.6,0.0,78.36,25.39
7,7,8,19.49,93.55,172.6,78.07,25.39
7,7,9,18.6,92.4,327.8,77.35,25.39
7,7,10,16.96,97.28,377.3,75.21,25.39
7,7,11,15.64,94.95,584.2,76.95,25.39
7,7,12,16.26,93.23,602.1,70.73,25.39
7,7,13,16.29,94.23,621.7,74.19,25.39
7,7,14,14.66,94.14,588.3,72.37,25.39
7,7,15,15.24,91.35,498.8,72.48,25.39
7,7,16,15.64,94.69,338.8,70.7,25.39
7,7,17,15.94,94.65,251.4,71.94,25.39
7,7,18,17.58,94.56,159.9,69.91,25.39
7,7,19,17.95,92.73,0.0,71.64,25.39
7,7,20,18.44,90.59,0.0,73.53,25.39
7,7,21,19.24,93.55,3.8,75.98,25.39
7,7,22,21.65,94.11,2.3,74.65,25.39
7,7,23,21.29,89.42,2.4,79.34,25.39
7,8,0,22.28,93.8,0.0,79.38,12.7
7,8,1,22.32,92.84,3.2,78.46,12.7
7,8,2,22.12,94.48,0.2,78.11,12.7
7,8,3,22.17,92.7,1.7,80.91,12.7
7,8,4,21.74,91.75,0.0,82.31,12.7
7,8,5,20.71,93.27,0.0,78.91,12.7
7,8,6,20.27,93.58,4.0,79.5,12.7
7,8,7,19.37,91.45,1.2,79.99,12.7
7,8,8,19.16,94.99,189.5,77.65,12.7
7,8,9,17.54,93.16,316.2,78.39,12.7
7,8,10,16.37,91.13,453.5,76.73,12.7
7,8,11,15.57,94.14,532.7,76.54,12.7
7,8,12,14.17,92.73,664.8,74.2,12.7
7,8,13,15.64,91.49,671.6,73.84,12.7
7,8,14,13.78,92.88,590.4,69.1,12.7
7,8,15,14.62,94.63,483.9,71.39,12.7
7,8,16,15.26,93.31,349.7,71.84,12.7
7,8,17,14.94,93.34,294.6,70.35,12.7
7,8,18,16.16,94.41,156.4,72.64,12.7
7,8,19,17.45,89.74,2.4,75.42,12.7
7,8,20,19.06,88.01,0.9,72.65,12.7
7,8,21,18.85,93.51,0.0,75.32,12.7
7,8,22,20.34,91.64,0.0,74.75,12.7
7,8,23,20.24,91.27,0.0,79.28,12.7
8,1,0,19.45,51.95,0.1,61.86,47.0
8,1,1,19.5,49.15,1.9,64.25,47.0
8,1,2,19.35,55.13,0.2,63.04,47.0
8,1,3,20.1,52.88,0.8,64.46,47.0
8,1,4,19.69,51.89,1.1,62.41,47.0
8,1,5,18.92,54.86,0.0,64.19,47.0
8,1,6,18.48,50.46,0.0,64.25,47.0
8,1,7,18.27,52.2,0.0,63.87,47.0
8,1,8,18.18,51.99,517.5,62.35,47.0
8,1,9,17.42,54.4,801.8,61.71,47.0
8,1,10,16.8,50.79,1192.4,58.07,47.0
8,1,11,15.32,52.83,1474.5,59.28,47.0
8,1,12,15.87,50.82,1755.5,55.92,47.0
8,1,13,16.37,50.25,1863.0,55.17,47.0
8,1,14,15.89,51.78,1797.5,57.22,47.0
8,1,15,15.69,53.06,1570.6,53.33,47.0
8,1,16,15.93,51.8,1434.3,55.15,47.0
8,1,17,16.31,49.85,1221.8,55.19,47.0
8,1,18,16.98,51.03,756.0,53.98,47.0
8,1,19,17.36,51.75,467.5,57.78,47.0
8,1,20,17.05,51.25,0.9,60.92,47.0
8,1,21,18.14,53.17,0.0,61.89,47.0
8,1,22,17.83,52.42,0.0,56.51,47.0
8,1,23,19.28,52.49,0.0,61.4,47.0
8,2,0,21.33,43.95,0.0,66.01,42.61
8,2,1,20.52,43.7,0.0,65.75,42.61
8,2,2,20.8,48.22,0.0,66.44,42.61
8,2,3,20.11,47.6,0.1,65.32,42.61
8,2,4,21.15,44.65,0.0,65.45,42.61
8,2,5,20.96,48.11,0.0,66.13,42.61
8,2,6,20.55,45.79,0.0,66.49,42.61
8,2,7,19.28,48.21,1.3,67.91,42.61
8,2,8,17.72,45.41,634.2,62.56,42.61
8,2,9,17.32,50.01,708.1,62.49,42.61
8,2,10,17.52,49.17,1014.1,62.34,42.61
8,2,11,16.68,48.15,1425.2,62.78,42.61
8,2,12,16.34,43.52,1685.3,58.83,42.61
8,2,13,17.13,45.32,1764.6,59.62,42.61
8,2,14,15.83,46.94,1831.5,57.72,42.61
8,2,15,16.21,45.82,1694.8,55.55,42.61
8,2,16,16.11,49.05,1421.2,59.37,42.61
8,2,17,17.51,45.31,1052.7,55.37,42.61
8,2,18,16.72,46.54,819.6,57.8,42.61
8,2,19,17.35,46.49,451.3,55.65,42.61
8,2,20,18.94,46.87,0.0,57.05,42.61
8,2,21,19.67,46.64,2.4,62.78,42.61
8,2,22,20.13,46.41,0.0,62.19,42.61
8,2,23,21.09,47.16,0.0,62.0,42.61
8,3,0,20.16,59.02,0.0,60.87,65.72
8,3,1,19.49,56.75,2.2,62.08,65.72
8,3,2,20.19,59.04,1.0,65.54,65.72
8,3,3,20.4,56.72,0.0,63.97,65.72
8,3,4,20.61,55.89,0.5,61.88,65.72
8,3,5,19.5,59.58,1.5,62.04,65.72
8,3,6,19.27,57.51,5.8,62.98,65.72
8,3,7,18.43,60.3,2.7,64.45,65.72
8,3,8,19.36,59.37,538.6,60.42,65.72
8,3,9,17.64,57.71,978.1,59.52,65.72
8,3,10,17.77,59.33,1086.8,55.65,65.72
8,3,11,16.24,57.67,1523.5,55.96,65.72
8,3,12,16.88,57.52,1784.1,55.9,65.72
8,3,13,17.19,56.85,2090.0,53.8,65.72
8,3,14,15.58,57.99,2152.3,55.24,65.72
8,3,15,16.62,59.51,1590.6,53.89,65.72
8,3,16,16.53,61.03,1364.9,52.66,65.72
8,3,17,16.27,58.52,1071.2,51.6,65.72
8,3,18,17.51,58.66,822.6,55.72,65.72
8,3,19,17.83,56.76,386.4,57.34,65.72
8,3,20,18.4,60.93,1.0,56.86,65.72
8,3,21,19.32,56.48,0.6,55.08,65.72
8,3,22,19.21,59.27,0.0,59.07,65.72
8,3,23,19.03,60.03,0.0,57.98,65.72
8,4,0,20.18,80.64,0.0,57.7,37.52
8,4,1,19.9,83.86,1.6,58.85,37.52
8,4,2,20.36,80.72,0.0,61.68,37.52
8,4,3,19.02,82.38,0.0,59.25,37.52
8,4,4,19.35,81.15,0.0,59.24,37.52
8,4,5,18.95,78.07,0.0,58.92,37.52
8,4,6,18.95,83.87,0.0,57.65,37.52
8,4,7,18.01,81.15,1.2,59.49,37.52
8,4,8,18.25,82.38,545.3,60.44,37.52
8,4,9,17.12,81.09,983.4,57.0,37.52
8,4,10,15.68,80.93,1271.9,52.84,37.52
8,4,11,16.75,81.51,1622.5,52.53,37.52
8,4,12,16.54,81.16,1926.5,56.54,37.52
8,4,13,16.61,81.64,2100.6,52.23,37.52
8,4,14,15.31,80.86,1918.3,51.77,37.52
8,4,15,15.28,79.28,1631.0,50.83,37.52
8,4,16,16.38,81.14,1296.4,52.47,37.52
8,4,17,15.84,82.88,1113.3,51.95,37.52
8,4,18,16.58,80.71,732.1,49.82,37.52
8,4,19,17.41,83.29,342.4,50.34,37.52
8,4,20,17.45,80.78,0.0,53.52,37.52
8,4,21,18.39,81.38,0.8,53.93,37.52
8,4,22,19.22,80.74,3.3,58.67,37.52
8,4,23,19.65,81.27,1.2,54.5,37.52
8,5,0,18.89,93.99,0.0,63.64,8.95
8,5,1,19.21,94.14,0.0,63.66,8.95
8,5,2,18.99,92.78,0.0,65.2,8.95
8,5,3,19.92,91.61,0.0,63.22,8.95
8,5,4,19.96,95.37,0.0,65.79,8.95
8,5,5,18.74,93.08,0.1,67.1,8.95
8,5,6,18.22,94.71,0.0,62.02,8.95
8,5,7,18.24,93.49,0.0,64.82,8.95
8,5,8,16.62,93.24,697.0,65.36,8.95
8,5,9,16.97,91.31,982.9,62.14,8.95
8,5,10,16.41,92.54,1122.8,59.03,8.95
8,5,11,16.38,92.61,1469.3,59.22,8.95
8,5,12,15.16,92.9,1601.6,57.21,8.95
8,5,13,14.72,94.8,1757.4,53.35,8.95
8,5,14,15.44,96.03,1913.6,52.33,8.95
8,5,15,15.02,92.87,1874.5,53.31,8.95
8,5,16,15.43,95.75,1393.5,56.13,8.95
8,5,17,15.86,93.31,1167.8,54.5,8.95
8,5,18,17.22,94.04,628.8,55.19,8.95
8,5,19,17.64,94.47,461.0,53.18,8.95
8,5,20,16.79,91.09,0.0,56.48,8.95
8,5,21,17.49,95.0,0.0,56.2,8.95
8,5,22,18.77,94.92,4.1,60.42,8.95
8,5,23,19.94,91.64,4.3,58.05,8.95
8,6,0,18.91,88.16,0.0,62.46,13.52
8,6,1,19.71,89.9,0.0,64.26,13.52
8,6,2,19.44,89.46,0.0,62.82,13.52
8,6,3,19.52,89.0,0.6,62.19,13.52
8,6,4,18.81,86.22,0.0,64.36,13.52
8,6,5,18.26,90.03,0.0,63.27,13.52
8,6,6,18.04,88.54,2.7,63.63,13.52
8,6,7,17.34,90.7,1.1,62.4,13.52
8,6,8,16.26,91.46,517.9,59.87,13.52
8,6,9,17.89,90.4,824.6,55.89,13.52
8,6,10,16.77,87.93,1095.8,57.4,13.52
8,6,11,16.36,91.11,1495.9,57.07,13.52
8,6,12,15.02,90.16,1766.7,56.86,13.52
8,6,13,15.6,90.69,1847.3,55.48,13.52
8,6,14,15.0,88.33,1808.4,53.7,13.52
8,6,15,15.57,89.68,1549.1,53.16,13.52
8,6,16,15.38,90.23,1462.0,54.43,13.52
8,6,17,15.35,89.03,945.4,54.12,13.52
8,6,18,16.8,89.48,704.1,55.77,13.52
8,6,19,16.83,90.61,352.4,55.38,13.52
8,6,20,16.65,88.25,0.0,54.52,13.52
8,6,21,17.54,87.79,1.9,58.3,13.52
8,6,22,17.17,91.42,0.0,59.19,13.52
8,6,23,18.54,89.99,0.0,61.01,13.52
8,7,0,18.71,92.08,0.0,64.09,28.87
8,7,1,19.53,89.46,0.0,62.95,28.87
8,7,2,19.99,88.26,0.3,62.14,28.87
8,7,3,19.06,90.46,0.0,66.03,28.87
8,7,4,19.21,88.42,0.0,64.39,28.87
8,7,5,18.59,90.17,0.0,67.67,28.87
8,7,6,18.51,87.91,1.9,65.39,28.87
8,7,7,17.04,87.22,0.0,61.29,28.87
8,7,8,18.37,90.01,570.4,62.11,28.87
8,7,9,16.49,85.83,697.5,64.27,28.87
8,7,10,17.08,87.91,1276.2,60.89,28.87
8,7,11,16.18,86.64,1340.1,60.61,28.87
8,7,12,14.55,88.55,1725.1,56.94,28.87
8,7,13,15.49,87.76,1918.9,56.8,28.87
8,7,14,16.31,86.7,1849.2,56.44,28.87
8,7,15,15.2,86.77,1781.9,55.8,28.87
8,7,16,14.9,89.43,1535.8,55.07,28.87
8,7,17,15.86,91.13,952.0,57.89,28.87
8,7,18,16.78,87.39,663.9,55.01,28.87
8,7,19,15.88,89.17,381.8,57.04,28.87
8,7,20,16.68,90.16,1.5,56.57,28.87
8,7,21,18.04,88.9,3.0,57.28,28.87
8,7,22,18.29,87.81,0.1,60.93,28.87
8,7,23,18.47,88.23,1.9,63.46,28.87
8,8,0,20.63,87.41,0.0,60.44,25.56
8,8,1,19.78,89.45,2.7,60.01,25.56
8,8,2,19.94,83.27,0.0,59.49,25.56
8,8,3,20.25,86.71,0.0,61.58,25.56
8,8,4,20.23,87.99,0.0,61.98,25.56
8,8,5,18.96,88.55,1.6,60.65,25.56
8,8,6,18.84,86.51,0.0,62.01,25.56
8,8,7,18.59,88.66,0.0,59.78,25.56
8,8,8,17.43,85.69,460.1,61.17,25.56
8,8,9,17.3,87.39,825.1,56.56,25.56
8,8,10,17.07,88.1,1076.5,58.39,25.56
8,8,11,16.3,86.48,1560.9,54.88,25.56
8,8,12,16.41,86.73,1772.0,51.1,25.56
8,8,13,15.27,88.12,1979.4,52.27,25.56
8,8,14,16.0,87.64,1911.9,49.8,25.56
8,8,15,15.74,86.7,1729.6,56.09,25.56
8,8,16,16.28,85.09,1413.1,54.15,25.56
8,8,17,16.78,85.84,1134.0,53.34,25.56
8,8,18,16.64,87.77,821.1,54.61,25.56
8,8,19,17.62,86.66,580.6,51.82,25.56
8,8,20,18.41,85.15,2.1,54.28,25.56
8,8,21,19.36,87.94,0.0,58.01,25.56
8,8,22,20.0,88.52,0.0,56.71,25.56
8,8,23,19.72,86.14,3.4,58.68,25.56
9,1,0,28.47,44.85,1.2,49.79,46.68
9,1,1,29.15,46.17,0.0,51.92,46.68
9,1,2,29.29,45.38,1.8,51.09,46.68
9,1,3,28.7,43.81,0.0,50.41,46.68
9,1,4,27.06,46.34,0.0,55.63,46.68
9,1,5,28.63,43.94,1.2,53.75,46.68
9,1,6,27.16,44.53,0.0,53.59,46.68
9,1,7,26.7,44.41,0.0,52.0,46.68
9,1,8,27.19,44.19,209.4,51.5,46.68
9,1,9,26.37,44.04,292.7,49.49,46.68
9,1,10,23.52,42.92,420.7,49.06,46.68
9,1,11,23.81,44.88,563.1,46.94,46.68
9,1,12,24.4,45.44,674.7,45.02,46.68
9,1,13,24.29,45.25,711.9,45.08,46.68
9,1,14,23.1,43.1,766.2,44.02,46.68
9,1,15,23.95,43.94,731.0,42.7,46.68
9,1,16,24.56,40.27,627.0,45.6,46.68
9,1,17,24.72,46.45,418.7,41.59,46.68
9,1,18,25.27,46.88,310.2,43.37,46.68
9,1,19,25.87,42.37,251.2,40.73,46.68
9,1,20,26.61,43.06,0.0,46.76,46.68
9,1,21,27.28,44.54,1.9,44.44,46.68
9,1,22,27.81,43.37,1.8,49.31,46.68
9,1,23,28.63,47.02,2.3,49.34,46.68
9,2,0,26.8,42.83,0.0,52.84,52.94
9,2,1,27.97,43.11,0.0,50.51,52.94
9,2,2,28.07,45.35,0.0,55.04,52.94
9,2,3,27.01,43.85,0.0,53.73,52.94
9,2,4,27.14,42.57,0.8,53.08,52.94
9,2,5,26.9,43.1,0.0,57.57,52.94
9,2,6,26.11,42.16,0.0,57.07,52.94
9,2,7,26.17,41.76,2.2,53.88,52.94
9,2,8,25.32,42.65,131.4,53.05,52.94
9,2,9,24.22,45.89,214.8,53.64,52.94
9,2,10,23.79,43.61,430.6,49.1,52.94
9,2,11,23.72,39.1,514.6,47.37,52.94
9,2,12,22.24,42.84,691.4,48.6,52.94
9,2,13,22.72,42.17,781.3,46.7,52.94
9,2,14,22.97,44.33,793.3,44.37,52.94
9,2,15,22.27,42.34,733.0,45.62,52.94
9,2,16,23.22,43.09,639.9,45.26,52.94
9,2,17,23.03,41.78,429.8,44.17,52.94
9,2,18,24.08,42.11,346.0,46.42,52.94
9,2,19,24.76,41.55,270.0,48.2,52.94
9,2,20,24.63,41.93,2.4,47.33,52.94
9,2,21,24.78,41.07,0.0,47.01,52.94
9,2,22,26.33,43.21,2.9,49.61,52.94
9,2,23,27.63,45.31,2.9,51.77,52.94
9,3,0,27.23,40.06,2.1,49.94,34.8
9,3,1,26.86,41.07,2.8,50.18,34.8
9,3,2,26.79,36.24,0.5,49.83,34.8
9,3,3,26.53,36.21,0.0,51.67,34.8
9,3,4,27.82,39.31,0.0,52.12,34.8
9,3,5,26.84,39.69,0.0,52.94,34.8
9,3,6,26.55,38.71,0.0,52.26,34.8
9,3,7,25.13,36.32,0.0,48.89,34.8
9,3,8,25.12,37.95,169.2,48.31,34.8
9,3,9,23.85,37.05,261.5,47.58,34.8
9,3,10,23.65,39.01,389.8,44.29,34.8
9,3,11,23.43,38.46,546.3,47.66,34.8
